titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Mini Cooper Pachet John Cooper Works Si Chilli Pack Piele Incalzire,9 400 €,9400.0,2017,103 200,N/A,https://www.olx.ro/d/oferta/mini-cooper-pachet-john-cooper-works-si-chilli-pack-piele-incalzire-IDhmGoT.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/0k7svjjer4312-RO/image;s=934x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ovnp5kharayv3-RO/image;s=934x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/l9ghxm1cdwmi-RO/image;s=934x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/15k3ey9rys8j1-RO/image;s=934x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/zljyixxcgeim-RO/image;s=934x2000,petrol,manual,Hatchback,Mini,Unknown,olx_hmGoT,2025-09-11T16:05:12.181235
Mini Cooper Sd 2018,15 500 €,15500.0,2018,170 000,N/A,https://www.olx.ro/d/oferta/mini-cooper-sd-2018-IDjyEUo.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/wxyha38zwpvd2-RO/image;s=1000x877;https://frankfurt.apollo.olxcdn.com:443/v1/files/gftv4widzzcr3-RO/image;s=1000x902;https://frankfurt.apollo.olxcdn.com:443/v1/files/7oyfv1mvq3td1-RO/image;s=1000x953;https://frankfurt.apollo.olxcdn.com:443/v1/files/tcrw8i35iqg72-RO/image;s=1000x852;https://frankfurt.apollo.olxcdn.com:443/v1/files/pidx6qowfpvf-RO/image;s=563x1000,diesel,N/A,Hatchback,Mini,Cooper S,olx_jyEUo,2025-09-11T16:05:15.394155
Mini Cooper D 1 5 Diesel 116 Cp 2018 Euro 6 Automata,"12 000 €
Prețul e negociabil",12000.0,2018,,N/A,https://www.olx.ro/d/oferta/mini-cooper-d-1-5-diesel-116-cp-2018-euro-6-automata-IDjJCQh.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/a2f6gc5vot571-RO/image;s=4080x3072;https://frankfurt.apollo.olxcdn.com:443/v1/files/8wah503oqa262-RO/image;s=4080x3072;https://frankfurt.apollo.olxcdn.com:443/v1/files/9zsy8zrf4s5j2-RO/image;s=4080x3072;https://frankfurt.apollo.olxcdn.com:443/v1/files/2j4msdg9oknm1-RO/image;s=4080x3072;https://frankfurt.apollo.olxcdn.com:443/v1/files/03fyia9fthhz-RO/image;s=4080x3072,diesel,automatic,Hatchback,Mini,Unknown,olx_jJCQh,2025-09-11T16:05:19.440801
Mini Cooper One 2018,8 500 €,8500.0,2018,163 000,N/A,https://www.olx.ro/d/oferta/mini-cooper-one-2018-IDjE5Sr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ydbia2jxqvwu1-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/u3kvailgfw0n3-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/58jt7zbz4b0k3-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/6211dg9h6wgt-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/lo09h1iqudu2-RO/image;s=768x1024,diesel,manual,Berlina,Mini,One,olx_jE5Sr,2025-09-11T16:05:25.115802
Mini Cooper S Pachet John Cooper Works,18 700 €,18700.0,2017,37 500,N/A,https://www.olx.ro/d/oferta/mini-cooper-s-pachet-john-cooper-works-IDjDwkN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/603grftmzlle-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/o9rz6w190jti1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/j1ct4ct5tqps-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/g1ipwx5m79dc1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/y225m8g4lcd11-RO/image;s=750x1000,petrol,manual,Coupe,Mini,Cooper S,olx_jDwkN,2025-09-11T16:05:30.078413
Vand Mini Cooper One,10 750 €,10750.0,2019,123 181,N/A,https://www.olx.ro/d/oferta/vand-mini-cooper-one-IDjIwiS.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/p5f1ktu76gmk2-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5jn2s3i0jjs51-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ji5c70zjwoa42-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/8dl2dg2vg3731-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/7wuersnmnkb11-RO/image;s=1500x2000,petrol,manual,Berlina,Mini,One,olx_jIwiS,2025-09-11T16:05:34.130511
2022 Mini Cooper Se,"16 450 €
Prețul e negociabil",16450.0,2022,55 000,N/A,https://www.olx.ro/d/oferta/2022-mini-cooper-se-IDjDjiP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8t9kqrfcpqbn3-RO/image;s=1170x883;https://frankfurt.apollo.olxcdn.com:443/v1/files/ac7td3i7bnmf2-RO/image;s=1170x1572;https://frankfurt.apollo.olxcdn.com:443/v1/files/h9v87roq7lrl3-RO/image;s=1170x879;https://frankfurt.apollo.olxcdn.com:443/v1/files/dlwknyhx4wmd2-RO/image;s=1170x1520;https://frankfurt.apollo.olxcdn.com:443/v1/files/ok9kgd27zug3-RO/image;s=1170x1564,electric,automatic,Coupe,Mini,Cooper S,olx_jDjiP,2025-09-11T16:05:38.431800
Mini One 1 2 Benzina Euro 6,"11 300 €
Prețul e negociabil",11300.0,2017,92 900,N/A,https://www.olx.ro/d/oferta/mini-one-1-2-benzina-euro-6-IDjtmi4.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3cakc2wrldip2-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/uszy10cbq4xv3-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/53vv6qm9zijl3-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/wb6ee9v8jed32-RO/image;s=1008x756;https://frankfurt.apollo.olxcdn.com:443/v1/files/mugrol1600h83-RO/image;s=1008x756,petrol,manual,Hatchback,Mini,One,olx_jtmi4,2025-09-11T16:05:43.526687
Opel Grandland X 2 0Diesel 177Cp Automat,"12 500 €
Prețul e negociabil",12500.0,2018,192 000,N/A,https://www.olx.ro/d/oferta/opel-grandland-x-2-0diesel-177cp-automat-IDjE0dN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/lukxq0ezfh5i1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e2qsksseyove-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ip67z83jktt73-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lyug7k41j8z41-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ynsq7xjet9ic-RO/image;s=1000x750,diesel,automatic,SUV,Opel,Grandland,olx_jE0dN,2025-09-11T16:05:48.623171
Opel Mokka 1 6 Cdti 4X4 2017 Navi Posibilitate Rate Transport Gratuit,9 300 €,9300.0,2017,169.000,N/A,https://www.olx.ro/d/oferta/opel-mokka-1-6-cdti-4x4-2017-navi-posibilitate-rate-transport-gratuit-IDjNn1H.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8atuy61od0ic-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/odkf8xi8bc63-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/8iv9ic73b5uc-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gwhie0ur1l563-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/vo2rf676sfh13-RO/image;s=1000x750,diesel,manual,SUV,Opel,Mokka,olx_jNn1H,2025-09-11T16:05:52.863007
Opel Crossland X 2018 1 6 Diesel 99 Cp 80 000 Km Manuala,"10 499 €
Prețul e negociabil",10499.0,2018,80 000,N/A,https://www.olx.ro/d/oferta/opel-crossland-x-2018-1-6-diesel-99-cp-80-000-km-manuala-IDjFT5o.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/llls7e5lu7t92-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5sp8z66ibwoh2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/fosyatnz8bm1-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/tab6xjpglxod3-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/y447yfabhcu62-RO/image;s=750x1000,diesel,manual,"//schema.org/UsedCondition""}}",Opel,Crossland,olx_jFT5o,2025-09-11T16:05:57.673983
Opel Crossland X 2019 Avariat Lovit,3 950 €,3950.0,2019,119 000,N/A,https://www.olx.ro/d/oferta/opel-crossland-x-2019-avariat-lovit-IDjNlTb.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nvqczor5cgje1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/nx6vc4xt2f9r-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/glzi2c3pyy333-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/b60ejnz79tg41-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/q8fjdeqzrvut3-RO/image;s=1000x751,petrol,manual,Hatchback,Opel,Crossland,olx_jNlTb,2025-09-11T16:06:01.949655
Opel Grandland X 2 0Diesel 177Cp Automat,"12 500 €
Prețul e negociabil",12500.0,2018,192 000,N/A,https://www.olx.ro/d/oferta/opel-grandland-x-2-0diesel-177cp-automat-IDjE0dN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/lukxq0ezfh5i1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/e2qsksseyove-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ip67z83jktt73-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/lyug7k41j8z41-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ynsq7xjet9ic-RO/image;s=1000x750,diesel,automatic,SUV,Opel,Grandland,olx_jE0dN,2025-09-11T16:06:06.562699
Opel Crossland X 2019 Avariat Lovit,3 950 €,3950.0,2019,119 000,N/A,https://www.olx.ro/d/oferta/opel-crossland-x-2019-avariat-lovit-IDjNlTb.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nvqczor5cgje1-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/nx6vc4xt2f9r-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/glzi2c3pyy333-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/b60ejnz79tg41-RO/image;s=1000x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/q8fjdeqzrvut3-RO/image;s=1000x751,petrol,manual,Hatchback,Opel,Crossland,olx_jNlTb,2025-09-11T16:06:11.661908
Opel Grandland X 1 2 Turbo Ecotec Start Stop Enjoy,"12 900 €
Prețul e negociabil",12900.0,2019,82 500,N/A,https://www.olx.ro/d/oferta/opel-grandland-x-1-2-turbo-ecotec-start-stop-enjoy-IDjt9AO.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/7x9l2uoxdmvq-RO/image;s=1500x675;https://frankfurt.apollo.olxcdn.com:443/v1/files/b5tkltq97rkn1-RO/image;s=2000x900;https://frankfurt.apollo.olxcdn.com:443/v1/files/4u9b7vwhwyop2-RO/image;s=900x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/s1cjklgpwtzk3-RO/image;s=1500x675;https://frankfurt.apollo.olxcdn.com:443/v1/files/xhwoo88i64dl-RO/image;s=900x2000,petrol,manual,SUV,Opel,Grandland,olx_jt9AO,2025-09-11T16:06:15.875218
Opel Crossland X 110 000Km 2018 Euro 6 1 2 Benzina,8 800 €,8800.0,2018,110 000,N/A,https://www.olx.ro/d/oferta/opel-crossland-x-110-000km-2018-euro-6-1-2-benzina-IDjMxHZ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9pwe1jkkn889-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2qa69uk3dlvq-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/qrhzp4kkmrxz1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/mbhqm4b432d63-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/7h2vrv15o3fm1-RO/image;s=1000x1000,petrol,manual,SUV,Opel,Crossland,olx_jMxHZ,2025-09-11T16:06:21.365878
Opel Mokka X 1 4 Turbo Ecotec Cutie Viteze Automata Anvelope Iarna,13 500 €,13500.0,2018,95 000,N/A,https://www.olx.ro/d/oferta/opel-mokka-x-1-4-turbo-ecotec-cutie-viteze-automata-anvelope-iarna-IDjHnu0.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/72u6ehub9qfa2-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/uidjxjh5xwe12-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/02cgjms47uwd1-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/s0wfy8ybwm1l-RO/image;s=900x1600;https://frankfurt.apollo.olxcdn.com:443/v1/files/dnpf7ifu6llm2-RO/image;s=900x1600,petrol,automatic,SUV,Opel,Mokka,olx_jHnu0,2025-09-11T16:06:26.895028
Opel Insignia Gs 2018 250Hp 1996Cc Automata 4X4 Roti Vara Iarna,"16 700 €
Prețul e negociabil",16700.0,2018,115 000,N/A,https://www.olx.ro/d/oferta/opel-insignia-gs-2018-250hp-1996cc-automata-4x4-roti-vara-iarna-IDjMNWV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/s5wuu5ujg3mj2-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/6jya6q0m3fil2-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/8yj9v1aqf9073-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/6isz9fz8ydbo1-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/iueug1qfuwv4-RO/image;s=3024x4032,petrol,automatic,Berlina,Opel,Insignia,olx_jMNWV,2025-09-11T16:06:30.658379
Opel Insignia Gs 2018 250Hp 1996Cc Automata 4X4 Roti Vara Iarna,"16 700 €
Prețul e negociabil",16700.0,2018,115 000,N/A,https://www.olx.ro/d/oferta/opel-insignia-gs-2018-250hp-1996cc-automata-4x4-roti-vara-iarna-IDjMNWV.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/s5wuu5ujg3mj2-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/6jya6q0m3fil2-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/8yj9v1aqf9073-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/6isz9fz8ydbo1-RO/image;s=3840x5120;https://frankfurt.apollo.olxcdn.com:443/v1/files/iueug1qfuwv4-RO/image;s=3024x4032,petrol,automatic,Berlina,Opel,Insignia,olx_jMNWV,2025-09-11T16:06:36.107410
Opel Insignia B Turbod 4X4,"14 990 €
Prețul e negociabil",14990.0,2018,152 350,N/A,https://www.olx.ro/d/oferta/opel-insignia-b-turbod-4x4-IDjLNya.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yxl0gyybsvme2-RO/image;s=1020x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/ictp65agg4zf3-RO/image;s=1020x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/v9srcq29xw3u3-RO/image;s=1020x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/j2z4kr74ashf-RO/image;s=1020x768;https://frankfurt.apollo.olxcdn.com:443/v1/files/2vag5jp9il4c2-RO/image;s=1020x768,diesel,automatic,Berlina,Opel,Insignia,olx_jLNya,2025-09-11T16:06:40.221023
Opel Grandland X 2018 1 6 Diesel Avarie Mecanica,"6 900 €
Prețul e negociabil",6900.0,2018,187 893,N/A,https://www.olx.ro/d/oferta/opel-grandland-x-2018-1-6-diesel-avarie-mecanica-IDjMzXc.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/yofro2tdi0wo1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/vh3plgzr8j0j3-RO/image;s=3000x4000;https://frankfurt.apollo.olxcdn.com:443/v1/files/f1ierc8xqfu02-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/q5u3qd47slky1-RO/image;s=4000x3000;https://frankfurt.apollo.olxcdn.com:443/v1/files/mr3n8dj8w21o2-RO/image;s=4000x3000,diesel,manual,SUV,Opel,Grandland,olx_jMzXc,2025-09-11T16:06:46.056186
Opel Crossland X,"8 500 €
Prețul e negociabil",8500.0,2019,64 500,N/A,https://www.olx.ro/d/oferta/opel-crossland-x-IDjlUFv.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/mbz4n2y08ii13-RO/image;s=867x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/sdap3659wk3x-RO/image;s=867x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/516d1ehfqjil3-RO/image;s=867x1156;https://frankfurt.apollo.olxcdn.com:443/v1/files/ap7wwtn5px2s1-RO/image;s=1500x2000;https://frankfurt.apollo.olxcdn.com:443/v1/files/ir0v9kl183e13-RO/image;s=867x1156,petrol,manual,SUV,Opel,Crossland,olx_jlUFv,2025-09-11T16:06:50.155967
Opel Insignia 2018 Cu 134000 Km,10 500 €,10500.0,2018,134 000,N/A,https://www.olx.ro/d/oferta/opel-insignia-2018-cu-134000-km-IDjN5jg.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/3v55zdke2k491-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/yytm7grgmyur3-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/6p186bllxvzs2-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/xusf2xqy6mjm3-RO/image;s=1536x2048;https://frankfurt.apollo.olxcdn.com:443/v1/files/nudhhmkqjdlo-RO/image;s=1536x2048,petrol,manual,Berlina,Opel,Insignia,olx_jN5jg,2025-09-11T16:06:54.423965
Vand Opel Mokka 2020 1 4 Benzina Recent Adusa Din Spania,"9 200 €
Prețul e negociabil",9200.0,2020,145 000,N/A,https://www.olx.ro/d/oferta/vand-opel-mokka-2020-1-4-benzina-recent-adusa-din-spania-IDjGs2h.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/8rqi5y4ibx2w1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/044w4pow0bpf-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/tz02p3kzx7mc-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/t7o8wdv6m0ol-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/06jdgm1u2zwr-RO/image;s=1000x750,petrol,N/A,SUV,Opel,Mokka,olx_jGs2h,2025-09-11T16:06:58.642924
Opel Grandland X 2018 1 2 Benzina,10 699 €,10699.0,2018,74 160,N/A,https://www.olx.ro/d/oferta/opel-grandland-x-2018-1-2-benzina-IDjDWe6.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/t6v186b87jy9-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/v88damypaqji-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/u6zko7vhki443-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/juao82hr8cr21-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5s8sz8clp1mm2-RO/image;s=750x1000,petrol,manual,SUV,Opel,Grandland,olx_jDWe6,2025-09-11T16:07:03.317129
Opel Mokka 2022 40 000 Km 130 Cp,14 900 €,14900.0,2022,41 000,N/A,https://www.olx.ro/d/oferta/opel-mokka-2022-40-000-km-130-cp-IDjEEad.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jfgg8i8pwu871-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/r5sz7j0klkir1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/mcvxr3w88xvq-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/jqhv1yyoo9no-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/sf318csdcn0l2-RO/image;s=2000x1500,petrol,manual,SUV,Opel,Mokka,olx_jEEad,2025-09-11T16:07:08.894994
Opel Insignia 1 6 Cdti Euro 6 Accept Variante Credit Pe Loc Fara Avans,10 999 €,10999.0,2018,155 000,N/A,https://www.olx.ro/d/oferta/opel-insignia-1-6-cdti-euro-6-accept-variante-credit-pe-loc-fara-avans-IDjqaHI.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ujfuh2l6u65u-RO/image;s=2000x1125;https://frankfurt.apollo.olxcdn.com:443/v1/files/k0zfdoec6zo23-RO/image;s=2000x1125;https://frankfurt.apollo.olxcdn.com:443/v1/files/9cc5qa5mloip2-RO/image;s=2000x1125;https://frankfurt.apollo.olxcdn.com:443/v1/files/7u4235fjm0gc1-RO/image;s=2000x1125;https://frankfurt.apollo.olxcdn.com:443/v1/files/bcd5145coo1h2-RO/image;s=2000x1125,diesel,automatic,Berlina,Opel,Insignia,olx_jqaHI,2025-09-11T16:07:14.529361
Opel Crossland X,"8 350 €
Prețul e negociabil",8350.0,2019,82 000,N/A,https://www.olx.ro/d/oferta/opel-crossland-x-IDjMT7d.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/k5500y2zk0mt1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/f1xhgwkw0csv1-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/uw2uoyi9xvs92-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/aod8hccl2ufn-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/nhyg806hmgod1-RO/image;s=2000x1500,petrol,manual,Hatchback,Opel,Crossland,olx_jMT7d,2025-09-11T16:07:19.750766
Opel Grandland X Automat,14 700 €,14700.0,2021,123 000,N/A,https://www.olx.ro/d/oferta/opel-grandland-x-automat-IDjyTtO.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/xtw5ir6i4jze2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/w0b1aplud0dg3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/cx7dyv0h0a293-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/l4vx7g7urdsd2-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/73d9x1do1r4j2-RO/image;s=2000x1500,diesel,automatic,SUV,Opel,Grandland,olx_jyTtO,2025-09-11T16:07:23.597102
Opel Crossland X,"12 400 €
Prețul e negociabil",12400.0,2018,63 500,N/A,https://www.olx.ro/d/oferta/opel-crossland-x-IDjMS8m.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/if0zk97rugwj1-RO/image;s=768x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/65xnixdnq0v31-RO/image;s=768x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/st1xu6gun5m4-RO/image;s=768x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/k19iby7gb9w63-RO/image;s=768x1020;https://frankfurt.apollo.olxcdn.com:443/v1/files/6zfqyfrexhym2-RO/image;s=768x1020,petrol,manual,Hatchback,Opel,Crossland,olx_jMS8m,2025-09-11T16:07:29.157488
Skoda Kodiaq 2021 12 Sport Line Carplay Distronic Lane Side Cockpit,23 999 €,23999.0,2021,193 400,N/A,https://www.olx.ro/d/oferta/skoda-kodiaq-2021-12-sport-line-carplay-distronic-lane-side-cockpit-IDjMchi.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9dlrnh1y8db8-RO/image;s=1179x880;https://frankfurt.apollo.olxcdn.com:443/v1/files/txozkeirslu71-RO/image;s=1179x880;https://frankfurt.apollo.olxcdn.com:443/v1/files/68fkqbdb60pw2-RO/image;s=1179x846;https://frankfurt.apollo.olxcdn.com:443/v1/files/5kiicvzepnf03-RO/image;s=1179x751;https://frankfurt.apollo.olxcdn.com:443/v1/files/xj94ibzk99ej2-RO/image;s=1179x790,diesel,automatic,SUV,Skoda,Kodiaq,olx_jMchi,2025-09-11T16:07:33.367717
Skoda Octavia 2021 2 0 Tdi 150 Cp Euro 6 Dsg Automata Variante,"15 700 €
Prețul e negociabil",15700.0,2021,123 637,N/A,https://www.olx.ro/d/oferta/skoda-octavia-2021-2-0-tdi-150-cp-euro-6-dsg-automata-variante-IDjBQj8.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/88yqqspu7gsp3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/s5a85omj5iub-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/e51ez35xivq33-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/t60j87alexae3-RO/image;s=2000x1500;https://frankfurt.apollo.olxcdn.com:443/v1/files/z8r4ttajofvj-RO/image;s=2000x1500,diesel,automatic,Berlina,Skoda,Octavia,olx_jBQj8,2025-09-11T16:07:38.711505
Skoda Kodiaq 2 0Tdi 2018 190Cp Dsg7 4X4 121 800Km 5 Locuri,"21 890 €
Prețul e negociabil",21890.0,2018,121 800,N/A,https://www.olx.ro/d/oferta/skoda-kodiaq-2-0tdi-2018-190cp-dsg7-4x4-121-800km-5-locuri-IDjFSNh.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/n57wx5yj7n912-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/dv3ssreyibll3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/nfgb8hhuhckk1-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/447d3hk97cce-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/hgvoejpr3uim3-RO/image;s=1000x750,diesel,automatic,SUV,Skoda,Kodiaq,olx_jFSNh,2025-09-11T16:07:43.156644
Skoda Octavia 2021,14 150 €,14150.0,2021,156 000,N/A,https://www.olx.ro/d/oferta/skoda-octavia-2021-IDjDL8f.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/781zun1n6fcl-RO/image;s=1080x608;https://frankfurt.apollo.olxcdn.com:443/v1/files/cbxileo2n6zz-RO/image;s=1080x608;https://frankfurt.apollo.olxcdn.com:443/v1/files/2chpmsvjm20m1-RO/image;s=1080x608;https://frankfurt.apollo.olxcdn.com:443/v1/files/09t61ppg14wj3-RO/image;s=1080x608;https://frankfurt.apollo.olxcdn.com:443/v1/files/3vp7xaplhq8q1-RO/image;s=1080x608,diesel,manual,Hatchback,Skoda,Octavia,olx_jDL8f,2025-09-11T16:07:47.410245
